price_x,size,brand,category,INNER SOLE,fabric_0,fabric_1,fabric_2,fabric_3,fabric_4,fabric_5,fabric_6,generalized_category,color,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,notes_0,notes_1,notes_2,notes_3,notes_4,notes_5,notes_6,notes_7,notes_8,notes_9,notes_10,notes_11,notes_12,notes_13,notes_14,notes_15,notes_16,notes_17,notes_18,notes_19,notes_20,notes_21,notes_22,notes_23,notes_24,notes_25,notes_26,notes_27,notes_28,notes_29,notes_30,notes_31,notes_32,notes_33,notes_34,notes_35,notes_36,notes_37,notes_38,notes_39,notes_40,notes_41,notes_42,notes_43,notes_44,notes_45,notes_46,notes_47,notes_48,notes_49,notes_50,notes_51,notes_52,notes_53,notes_54,notes_55,notes_56,notes_57,notes_58,notes_59,notes_60,notes_61,notes_62,text_0,text_1,text_2,text_3,text_4,text_5,condition_0,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10,condition_11,condition_12,condition_13,condition_14
45.0,12,LISA LAW,duster,unknown,tencel,nylon,unknown,unknown,unknown,unknown,unknown,outerwear,['orange'],orange, , , , , , , ,pockets,slip,nz,required,length,front,sleeves,button, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,duster,orange,nz, , , ,excellent,preloved, , , , , , , , , , , , , 
29.0,10,LISA LAW,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pencil,nz, , , , ,unknown, , , , , , , , , , , , , , 
32.0,14,LISA LAW,bolero,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,['red'],red, , , , , , , ,open,fasten,front,nz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bolero,nz,red, , , ,excellent,preloved, , , , , , , , , , , , , 
40.0,14,LISA LAW,coat,unknown,tencel,nylon,unknown,unknown,unknown,unknown,unknown,outerwear,['blue'],blue, , , , , , , ,pockets,nz,slip,required,length,front,half,sleeves,button,large, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,duster,turquoise,nz, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,10-12,LISA LAW ,tunic,unknown,elastane,unknown,polyester,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,back,stretch,fastens,wraps, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,satin,black,wrap, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,12,LISA LAW ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,cowl,neck, , , , ,unknown, , , , , , , , , , , , , , 
39.0,10-12,LISA LAW ,dress,unknown,spex,unknown,polyester,unknown,unknown,unknown,unknown,full_body,"['black', 'grey']",black,grey, , , , , , ,stretch,front,style,fasten,left,pull,side,tie, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,cowl,snake,neck,print, , ,excellent,preloved, , , , , , , , , , , , , 
35.0,12,LISA LAW ,tunic,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['dark', 'deep', 'purple']",dark,deep,purple, , , , , ,drawstr,nz,stretch,style,hemline,pull,neckline, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,dark,plum,satin, , , ,excellent,preloved, , , , , , , , , , , , , 
60.0,12,LISA LAW ,coat,unknown,cotton,spex,unknown,unknown,unknown,unknown,unknown,outerwear,"['steel', 'blue', 'multi', 'black', 'pink']",steel,blue,multi,black,pink, , , ,pockets,nz,stretch,front,shoulders,padd,button, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,floral,ponte, , , ,excellent,preloved, , , , , , , , , , , , , 
30.0,14,LISA LAW ,bolero,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,['grey'],grey, , , , , , , ,open,fasten,front,nz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,grey, , , , , ,excellent,preloved, , , , , , , , , , , , , 
30.0,10,LISA LAW ,bolero,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,['purple'],purple, , , , , , , ,open,fasten,front,nz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,purple,chiffon,bolero, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,14,LISA LAW ,tunic,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['purple', 'blueish']",purple,blueish, , , , , , ,drawstr,nz,stretch,style,hemline,pull,neckline, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,purple,satin, , , , ,excellent,preloved, , , , , , , , , , , , , 
49.0,12,LISA LAW ,dress,unknown,silk,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['purple', 'black', 'off', 'white']",purple,black,off,white, , , , ,nz,sleeve,length,front,sleeves,button, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,shirt,chiffon,silk, , , ,hard,tags,tag,new,fray,small,see,hole,behind, , , , , , 
40.0,14-16,LISETTE ,top,unknown,elastane,viscose,unknown,unknown,unknown,unknown,unknown,upper,"['white', 'grey', 'blue', 'green']",white,grey,blue,green, , , , ,different,stretch,plenty,style,modelled,hemline,sleeves,side,tuck,print, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,side,floral,tuck, , , ,worn,excellent,preloved,barely, , , , , , , , , , , 
30.0,14,LITTLE LIES ,blouse,unknown,rayon,unknown,unknown,unknown,unknown,unknown,unknown,upper,['white'],white, , , , , , , ,stretch,nape,elasticated,sleeve,sle,ruffled,detail,sleeves,button,neck,along, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sleeve,embossed,ruffle, , , ,excellent,preloved, , , , , , , , , , , , , 
29.0,10-14,LITTLE LIES ,top,unknown,linen,unknown,unknown,unknown,unknown,unknown,unknown,upper,['white'],white, , , , , , , ,linen,stretch,gorgeously,hemline,cm,soft,side,splits, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,linen,soft, , , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,14-16,LIZ MITCHELL ,tunic,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'blue', 'white']",black,blue,white, , , , , ,mitchel,slip,required,style,label,pull,mitchell,liz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,droplet,print, , , , ,slight,preloved,good,damage, , , , , , , , , , , 
29.0,14,LIZ MITCHELL ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,mirrored,print, , , , ,unknown, , , , , , , , , , , , , , 
39.0,12,LIZ MITCHELL ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,woodlands,stretch, , , , ,unknown, , , , , , , , , , , , , , 
29.0,12,LIZ Mitchell ,pants,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,straight,drape,leg, , , ,unknown, , , , , , , , , , , , , , 
35.0,12,LOFT ,blouse,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['grey', 'blue', 'green']",grey,blue,green, , , , , ,sleeve,length,adjustable,place,button,buttons, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,print, , , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,10,LOLA vs HARPER ,tunic,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,nebula,floral, , , , ,unknown, , , , , , , , , , , , , , 
49.0,10,LOLITTA ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,maxi,demelza, , , ,unknown, , , , , , , , , , , , , , 
25.0,x2!,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,beaded,long,elegant,necklace,glass, ,unknown, , , , , , , , , , , , , , 
25.0,18,LONG ISLAND,skirt,unknown,spex,viscose,nylon,unknown,unknown,unknown,unknown,lower,['black'],black, , , , , , , ,elasticated,nz,waist,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ponte,nz,stretch, , , ,excellent,preloved, , , , , , , , , , , , , 
10.0,12,Not listed in title,tights,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,lace,black, , , , ,unknown, , , , , , , , , , , , , , 
30.0,14,Not listed in title,cardi,unknown,cotton,unknown,unknown,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,button,front, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,lace,detail, , , , ,tags,excellent,preloved,removed, , , , , , , , , , , 
16.0,No size in title,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bead,ceramic,seed,layered, , ,unknown, , , , , , , , , , , , , , 
19.0,10-12,Not listed in title,belt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,leather,medium, , , , ,unknown, , , , , , , , , , , , , , 
18.0,12,Not listed in title,top,unknown,,polyester,unknown,unknown,unknown,unknown,unknown,upper,['brown'],brown, , , , , , , ,lined,front,zip,light,padd, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,leopard,print, , , , ,excellent,preloved, , , , , , , , , , , , , 
25.0,No size in title,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,chain,long,bead, , , ,unknown, , , , , , , , , , , , , , 
39.0,14,MAGGIE POTTER,skirt,unknown,wool,spex,nylon,unknown,unknown,unknown,unknown,lower,"['taupe', 'brown']",taupe,brown, , , , , , ,nz,bubble,angled,lined,zip,hemline,side,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,nz,wool,bubble,hem, , ,excellent,preloved, , , , , , , , , , , , , 
39.0,10,MAGGIE POTTER,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,thread,linen,nz,metallic, , ,unknown, , , , , , , , , , , , , , 
45.0,18-20,MAGGIE T ,duster,unknown,linen,viscose,polyamide,unknown,unknown,unknown,unknown,outerwear,['black'],black, , , , , , , ,botton,front,sleeves, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,linen, , , , , ,excellent,preloved, , , , , , , , , , , , , 
49.0,6.5-7,MAGNINI ,shoes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,shoes,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,leather,broach, , , ,unknown, , , , , , , , , , , , , , 
50.0,8,MAHER ,boots, 25cms      WIDTH,rubber,synthetic,unknown,unknown,unknown,unknown,unknown,shoes,"['multi', 'brown', 'red']",multi,brown,red, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,snakeskin,red,print, , , ,cant,area,toe,indented,outside,seen,preloved,good,inside, , , , , , 
42.0,8,MAHER ,boots, 25cms      WIDTH,rubber,synthetic,unknown,unknown,unknown,unknown,unknown,shoes,"['multi', 'brown']",multi,brown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,snakeskin,print, , , , ,cant,remove,one,studs,toe,indented,outside,seen,missing,match,could,preloved,good,inside,boot
29.0,12,MAISON SCOTCH ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,palm,print, , , , ,unknown, , , , , , , , , , , , , , 
50.0,No size in title,MAISON SCOTCH ,bag,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,bag,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,purse,small,leather, , , ,unknown, , , , , , , , , , , , , , 
39.0,10,MAISON SCOTCH ,dress,unknown,,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'cream']",black,cream, , , , , , ,nape,sleeve,top,detail,embroidered,button,along, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sleeve,spiked,print, , , ,preloved,good, , , , , , , , , , , , , 
39.0,12-14,MALIA ,dress,unknown,rayon,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'black']",multi,black, , , , , , ,nape,adjustable,sle,shoulder,fiji,straps,button, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,maxi,pineapple,print, , , ,excellent,preloved, , , , , , , , , , , , , 
105.0,39,MALLONI ,boots,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,shoes,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,spliced,leather,ankle,italian,full, ,unknown, , , , , , , , , , , , , , 
90.0,39,MAMZELLE ,boots, 26cms      WIDTH,leather,rubber,unknown,unknown,unknown,unknown,unknown,shoes,"['black', 'pewter']",black,pewter, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,leather,corset,pewter, , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,10,MANNING CARTELL ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,heart,silk,print, , , ,unknown, , , , , , , , , , , , , , 
8.5,No size in title,Not listed in title,scarf,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,marbled,yellow, , , , ,unknown, , , , , , , , , , , , , , 
85.0,10-12,MARC By Marc Jacobs ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,multi,tunic,noen,pink, , ,unknown, , , , , , , , , , , , , , 
19.0,8,MARCS ,shirt,unknown,modal,rayon,unknown,unknown,unknown,unknown,unknown,upper,['khaki'],khaki, , , , , , , ,pockets,stretch,sleeve,length,adjustable,front,place,button,buttons, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,khaki, , , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,6-8,MARCS ,blazer,unknown,elastane,viscose,polyester,unknown,unknown,unknown,unknown,outerwear,"['dark', 'blue']",dark,blue, , , , , , ,pockets,length,sewn,sle,front,half,padd,shoulders,closed,sleeves,button, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sleeve,cropped,navy, , , ,otherwise,lining,repair,excellent,preloved,good, , , , , , , , , 
45.0,10,MARCS ,skirt,unknown,,pu,acrylic,nylon,polyester,cotton,viscose,lower,"['black', 'blue', 'light', 'white']",black,blue,light,white, , , , ,back,lined,access,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,tweed, , , , ,excellent,preloved, , , , , , , , , , , , , 
40.0,14-16,MARDEE ,tee,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,daisy,embroidered, , , , ,unknown, , , , , , , , , , , , , , 
39.0,10,MARDEE ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,preppy,stretch, , , , ,unknown, , , , , , , , , , , , , , 
39.0,14,MARGARET,pants,unknown,wool,nylon,unknown,unknown,unknown,unknown,unknown,lower,['brown'],brown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,blend,wool,us, , ,preloved,good, , , , , , , , , , , , , 
30.0,No size in title,MARIKAI,handbag,unknown,synthetic,unknown,unknown,unknown,unknown,unknown,unknown,bag,"['multi', 'black']",multi,black, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,hibiscus,print, , , ,tag,new,brand, , , , , , , , , , , , 
42.0,10,MARILYN SAINTY,skirt,unknown,elastane,linen,viscose,polyamide,unknown,unknown,unknown,lower,"['grey', 'green']",grey,green, , , , , , ,side,nz,access,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,linen,nz,pleat,khaki,blend, ,preloved,good, , , , , , , , , , , , , 
39.0,12,MARILYN SEYB ,pants,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,print,glamour, , , , ,unknown, , , , , , , , , , , , , , 
45.0,10,MARILYN SEYB ,dress,unknown,cupro,viscose,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'purple', 'blue']",multi,purple,blue, , , , , ,sleeve,length,adjustable,style,place,pull,buttons, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,jeune,print, , , , ,excellent,preloved, , , , , , , , , , , , , 
